species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,winter_wheat_presence,Land_cover
Lepus europaeus,52.001539,-0.326194,2022-07-30,-0.4561514336230655,308.6378395721925,-0.4768841827938233,0.0366584627707917,-0.4768841827938233,0.3224041486281971,-0.4455579386249162,0.4835536951405642,-0.0366584627707917,0,Arable
Lepus europaeus,53.805482,-1.983387,2023-04-20,-0.6670662290889585,286.87942405420665,-0.5358826947219982,-0.1425995125091334,-0.5358826947219982,0.6374062337397728,-0.6281687410178534,0.9559954217306006,0.1425995125091334,0,Acid grassland
Lepus europaeus,55.010895,-4.074301,2022-04-20,-0.6809021620757533,288.17679482572765,-0.5589099929949646,-0.1078435596910044,-0.5589099929949646,0.6421094086051309,-0.6272985826510524,0.9630306259971996,0.1078435596910044,0,Improved grassland
Lepus europaeus,51.719737,-1.436043,2022-01-30,-0.3221207341779933,278.3596027996501,-0.2628834124613463,-0.0874812725479102,-0.2628834124613463,0.3638783101235435,-0.340303252135027,0.5455278075074096,0.0874812725479102,0,Improved grassland
Lepus europaeus,55.627361,-3.076134,2024-11-12,-0.722387059767175,278.57354403983817,-0.5470433110345361,-0.3015133586968854,-0.5470433110345361,0.7313115201330697,-0.7292459440891008,1.0967525607358484,0.3015133586968854,0,Coniferous woodland
Lepus europaeus,54.197113,-0.936971,2022-04-27,-0.6705728285506779,290.7489249781278,-0.4380582827570789,-0.3330740527914613,-0.4380582827570789,0.6983209781048932,-0.659134311723402,1.0473451390965989,0.3330740527914613,0,Arable
Lepus europaeus,51.42796,-1.85443,2024-06-26,-0.5251438064183633,295.14661557930265,-0.2596107804155967,-0.3538348280514086,-0.2596107804155967,0.6120403542926272,-0.5611395200103865,0.9179742320142428,0.3538348280514086,0,Improved grassland
Lepus europaeus,52.373155,0.029374,2024-01-27,-0.5115734438836721,276.54262207050743,-0.4067402758794078,0.0215418214100177,-0.4067402758794078,0.4214087438803676,-0.3796526276012904,0.6317237041724343,-0.0215418214100177,0,Arable
Lepus europaeus,52.10929,-2.67361,2024-05-08,-0.121130021573912,292.9249523809524,-0.0530062137279956,-0.1181763282940812,-0.0530062137279956,0.1949502850432716,-0.1697994482538605,0.2924097700311923,0.1181763282940812,0,Arable
Lepus europaeus,56.20847,-2.9952,2023-06-28,-0.4933716672568121,297.6638549868767,-0.4111161699253237,-0.0749289084045376,-0.4111161699253237,0.4528972610356238,-0.4609249417558171,0.6792476514464065,0.0749289084045376,0,Suburban
Lepus europaeus,51.803441,-1.195774,2022-04-20,-0.740903171018806,290.4074212598426,-0.5054260893948281,-0.2961035549239646,-0.5054260893948281,0.7889974354992111,-0.6954661775179632,1.1833589649837497,0.2961035549239646,0,Improved grassland
Lepus europaeus,53.84871,-2.258563,2022-07-28,-0.6999584230466606,298.3606367229608,-0.4495759151685362,-0.3175433580563481,-0.4495759151685362,0.7483325155096843,-0.6646016150685167,1.1224004170684396,0.3175433580563481,0,Suburban
Lepus europaeus,52.15328,-2.83492,2024-10-09,-0.455977716365115,285.3559448818898,-0.3036052048650598,-0.2062722079021085,-0.3036052048650598,0.5091509172102011,-0.4642494013732415,0.7636431886441946,0.2062722079021085,0,Improved grassland
Lepus europaeus,53.005868,-2.019257,2024-11-30,-0.7604899657880637,272.6695816993464,-0.4506438727343712,-0.369686824476316,-0.4506438727343712,0.8300158566567625,-0.7044172833556729,1.2448499531413737,0.369686824476316,0,Improved grassland
Lepus europaeus,52.349621,-3.20211,2024-06-05,-0.8411018029229245,289.4033333333333,-0.5109030398067947,-0.4383934434000077,-0.5109030398067947,0.8814828089634325,-0.7741363355212004,1.322088517828877,0.4383934434000077,0,Acid grassland
Lepus europaeus,51.04681,-2.14365,2023-06-17,-0.7030330133504135,299.2011960784314,-0.5106208241619111,-0.2581789314382166,-0.5106208241619111,0.7043291776656422,-0.6751449856842002,1.056365134392768,0.2581789314382166,0,Improved grassland
Lepus europaeus,54.15092,-0.26045,2022-01-13,-0.521179616580063,277.4284448818898,-0.462148914720994,-0.0290315530942165,-0.462148914720994,0.4493704914772765,-0.4838997090951915,0.6739413955689001,0.0290315530942165,0,Arable
Lepus europaeus,52.24531,-3.62177,2024-11-27,-0.22383165154878,276.8119212598425,-0.151520380828508,-0.1423256312773211,-0.151520380828508,0.2794321126009069,-0.2877761123613291,0.4190737893763476,0.1423256312773211,0,Acid grassland
Lepus europaeus,51.23108,-2.16615,2023-06-14,-0.7334051704279231,298.58761832655534,-0.5149424449222381,-0.2740853223865616,-0.5149424449222381,0.7417901962478026,-0.6886439016315441,1.112567880349434,0.2740853223865616,0,Calcareous grassland
Lepus europaeus,53.378367,-0.850732,2022-06-07,-0.5579248579478503,293.44983914510686,-0.3340855871728063,-0.3430790629937815,-0.3340855871728063,0.6173536256589501,-0.5899550683287882,0.9259451184070217,0.3430790629937815,0,Arable
Lepus europaeus,53.06051,-1.60355,2022-08-19,-0.7455841780235188,298.0242084726867,-0.6009735522301145,-0.1746655111862712,-0.6009735522301145,0.7445215603740316,-0.6979153739659654,1.1166465034421535,0.1746655111862712,0,Improved grassland
Lepus europaeus,53.103246,-1.875019,2023-08-06,-0.2069714094913987,292.9469670619236,-0.0899157627706282,-0.1776591027860667,-0.0899157627706282,0.2935437229127312,-0.2541372117176404,0.4402790676876013,0.1776591027860667,0,Improved grassland
Lepus europaeus,53.629259,-2.839461,2022-05-16,-0.3234915976689227,293.25261248593927,-0.1147894053289768,-0.2708776301896397,-0.1147894053289768,0.4526869240334057,-0.3649504262140693,0.678871184380633,0.2708776301896397,0,Arable
Lepus europaeus,52.8644,-2.02185,2022-03-14,-0.6918339798625817,286.7720734908136,-0.4956688208934489,-0.2300613808691026,-0.4956688208934489,0.676351496083469,-0.6420202177881348,1.0143615401019523,0.2300613808691026,0,Improved grassland
Lepus europaeus,51.36333,1.2706,2024-04-20,-0.4183374937721488,285.3602952755906,-0.345421416301939,-0.0804065130264071,-0.345421416301939,0.3852756706948234,-0.4084612372896894,0.5778430186203515,0.0804065130264071,0,Improved grassland
Lepus europaeus,51.33472,-1.85063,2025-02-12,-0.6555029819917049,279.58089763779526,-0.4677906804835939,-0.16331725860371,-0.4677906804835939,0.5930914786117297,-0.575817525712146,0.8894966914108127,0.16331725860371,0,Improved grassland
Lepus europaeus,54.73878,-3.2822,2024-03-29,-0.6251307917865876,283.6770756302521,-0.4494940307681177,-0.2100366636029227,-0.4494940307681177,0.6559119729557636,-0.5951170206832505,0.9837653652338704,0.2100366636029227,0,Improved grassland
Lepus europaeus,52.56555,0.8442,2023-04-26,-0.6484484896055536,289.18756889763785,-0.4469724715545904,-0.2283209877415291,-0.4469724715545904,0.6513224617803421,-0.6016082271672363,0.9768544853226376,0.2283209877415291,0,Arable
Lepus europaeus,52.56634,0.841,2024-04-02,-0.3569150898662284,285.5498980392157,-0.2738600133670854,-0.1095338350607939,-0.2738600133670854,0.3889063690666823,-0.3668166386693799,0.5832328463118887,0.1095338350607939,0,Suburban
Lepus europaeus,52.136686,0.321102,2025-03-30,-0.653212555851765,290.06607174103243,-0.4964605096081406,-0.1629787666569202,-0.4964605096081406,0.6322780676598291,-0.599764370831024,0.9482916833528486,0.1629787666569202,0,Arable
Lepus europaeus,50.940683,-0.658498,2022-05-10,-0.6932612583436795,293.3931968503937,-0.4525752419053671,-0.2899271768515752,-0.4525752419053671,0.733650546503502,-0.6472185507244164,1.1003425040249033,0.2899271768515752,0,Arable
Lepus europaeus,56.720086,-2.531225,2023-09-23,-0.2991713070772338,291.41306321084863,-0.230378929285724,-0.0877372051487576,-0.230378929285724,0.3199192188510562,-0.3077383950645896,0.4798333463283643,0.0877372051487576,0,Arable
Lepus europaeus,51.224185,0.851607,2022-07-02,-0.8949100021586337,296.4421185770751,-0.5835220304682209,-0.4797440117890113,-0.5835220304682209,0.9151721841022438,-0.8283145698390199,1.37261452314894,0.4797440117890113,0,Deciduous woodland
Lepus europaeus,53.985286,-2.792199,2022-12-04,-0.4552440954341819,276.5174014680971,-0.0275315745681382,-0.5201201241841544,-0.0275315745681382,0.6211332060986937,-0.5528055856781373,0.9315700742752054,0.5201201241841544,0,Improved grassland
Lepus europaeus,51.352039,-1.238953,2022-03-19,-0.5597575295885592,286.7868241469817,-0.3713965734696332,-0.2450619591465892,-0.3713965734696332,0.620552495637852,-0.5562452459997729,0.9305190440209132,0.2450619591465892,0,Improved grassland
Lepus europaeus,53.560981,-1.848634,2023-07-07,-0.3267973570018873,293.56107001693954,-0.2148865130884508,-0.1616559978487391,-0.2148865130884508,0.4194740033185026,-0.3683677358115471,0.6291518154903482,0.1616559978487391,0,Acid grassland
Lepus europaeus,53.267575,-1.703843,2024-11-29,-0.6120386711189244,274.05216666666666,-0.4728492477485627,-0.1714352498930932,-0.4728492477485627,0.6182039394622952,-0.5980812281216198,0.9271421502959384,0.1714352498930932,0,Acid grassland
Lepus europaeus,51.90009,-1.29576,2022-05-02,-0.7839394036383607,290.5565227784027,-0.507753862302173,-0.3501996067020829,-0.507753862302173,0.8230639291392322,-0.7263314075955836,1.2344551095281258,0.3501996067020829,0,Improved grassland
Lepus europaeus,52.45269,-3.37662,2024-05-01,-0.616886594585313,287.62943569553806,-0.3980903971868437,-0.2991770151309992,-0.3980903971868437,0.6824559310898247,-0.6062462493715632,1.0235574699874466,0.2991770151309992,0,Acid grassland
Lepus europaeus,53.536899,-1.974768,2024-05-18,-0.6009865017633862,292.4428695652174,-0.4684741189898654,-0.1154318329993664,-0.4684741189898654,0.5796603899649763,-0.5226759223962504,0.869478546177815,0.1154318329993664,0,Improved grassland
Lepus europaeus,52.63118,-3.3424,2024-06-25,-0.1496076280468553,290.0955019685039,0.0295664734835384,-0.2786356401467886,0.0295664734835384,0.2764876319086083,-0.2345295958372441,0.4146813515430864,0.2786356401467886,0,Improved grassland
Lepus europaeus,50.970657,-1.124244,2023-06-02,-0.784547111074404,295.9879593175853,-0.4449499303190482,-0.4144442819728047,-0.4449499303190482,0.8304808649475135,-0.7236033578635455,1.245600032465879,0.4144442819728047,0,Improved grassland
Lepus europaeus,52.269879,0.219047,2024-05-06,-0.6951622083875835,293.1643219597551,-0.4392549180760127,-0.299302085623695,-0.4392549180760127,0.7492609318651897,-0.6452376017414564,1.1237521297236457,0.299302085623695,0,Improved grassland
Lepus europaeus,52.37528,-3.5013,2024-05-17,-0.7538899728939938,292.4667353660832,-0.3983416274855573,-0.4764763311657115,-0.3983416274855573,0.8296757953474114,-0.7266459705011654,1.2444199613830065,0.4764763311657115,0,Arable
Lepus europaeus,52.747141,-1.740194,2023-09-05,-0.4852819392176102,297.748380952381,-0.4036961895933509,-0.0630420107699601,-0.4036961895933509,0.4387882115359877,-0.4524104596814568,0.6580961160048939,0.0630420107699601,0,Arable
Lepus europaeus,52.891084,-1.047971,2022-06-15,-0.7466384443827825,296.9941991341991,-0.4235589231900669,-0.4474980393595037,-0.4235589231900669,0.8242053752471442,-0.7293182461694051,1.236074156697074,0.4474980393595037,0,Coniferous woodland
Lepus europaeus,51.827311,0.853781,2023-04-09,0.0419988909266383,285.0185112053301,0.2155615339064239,-0.1135675296049616,0.2155615339064239,0.0614094692857386,0.1320620629278263,0.0923392493231761,0.1135675296049616,0,Improved grassland
Lepus europaeus,54.17304,-1.56853,2023-04-07,-0.6696220123529729,286.3225,-0.5281602420744286,-0.1359320224530447,-0.5281602420744286,0.6463557653648552,-0.6109409708190607,0.9693863470032168,0.1359320224530447,0,Improved grassland
Lepus europaeus,52.56553,0.83348,2023-11-07,-0.5596980919451291,282.4736898395722,-0.4193350241645069,-0.1421933334319034,-0.4193350241645069,0.5269568881210109,-0.5233269550541394,0.7902570518633429,0.1421933334319034,0,Suburban
Lepus europaeus,51.259954,1.356067,2023-11-21,-0.3823488547601185,281.11987544738724,-0.2051733968474992,-0.2463918501408237,-0.2051733968474992,0.4541357657081592,-0.4295544132457521,0.6811259884339327,0.2463918501408237,0,Arable
Lepus europaeus,51.667216,0.576069,2023-04-17,-0.6201880384373707,288.71866143790857,-0.4179082315263736,-0.2571115006479048,-0.4179082315263736,0.6603919106769544,-0.6058115399666338,0.9903455743262054,0.2571115006479048,0,Improved grassland
Lepus europaeus,50.893364,-3.988374,2023-11-24,-0.7856093205646398,279.25011107986495,-0.5167719638416806,-0.364711510755869,-0.5167719638416806,0.8101255130498638,-0.7438275126709873,1.2150011599524142,0.364711510755869,0,Improved grassland
Lepus europaeus,50.873992,-0.64215,2022-08-27,-0.5809335961004344,304.9120235294118,-0.4895927148317168,-0.0453564559037178,-0.4895927148317168,0.5669215383308273,-0.5222361730546332,0.8502764231930101,0.0453564559037178,0,Improved grassland
Lepus europaeus,53.21791,-2.21548,2022-12-29,-0.2704554346794396,274.79985240641713,0.271049872854005,-0.6395265817012681,0.271049872854005,0.4774543085862249,-0.4424975279716588,0.7160918330829957,0.6395265817012681,0,Improved grassland
Lepus europaeus,53.06409,-1.26336,2022-09-03,-0.4499488937464341,293.84172103487066,-0.4317760891411254,0.0294602962896441,-0.4317760891411254,0.3579984303414019,-0.3938113191949702,0.5369183431591609,-0.0294602962896441,0,Improved grassland
Lepus europaeus,51.14259,-1.86062,2022-05-17,-0.7080385269620758,293.9148739495798,-0.3999750540786909,-0.3947765615363128,-0.3999750540786909,0.7469039448739524,-0.6788385554617133,1.1202445819547215,0.3947765615363128,0,Arable
Lepus europaeus,50.94648,-0.99609,2022-12-24,-0.0873040142188551,276.2420421607378,-0.0052577072778839,-0.1635938215705875,-0.0052577072778839,0.1591733558432469,-0.1683491509990335,0.2387379470455582,0.1635938215705875,0,Arable
Lepus europaeus,51.202408,-1.956997,2022-05-21,-0.7457483158512126,294.10656167979,-0.5185758572547394,-0.3097770820999335,-0.5185758572547394,0.7879169958826269,-0.7120785487237593,1.1817578172917191,0.3097770820999335,0,Calcareous grassland
Lepus europaeus,52.873318,-1.96653,2023-06-10,-0.8138093383954064,294.99433070866144,-0.4916847833940869,-0.4536444096242393,-0.4916847833940869,0.8538999462256381,-0.771336368802394,1.2807048643279917,0.4536444096242393,0,Deciduous woodland
Lepus europaeus,51.373637,-1.470904,2022-10-14,-0.8046131909514623,287.63520669291336,-0.5269088863770384,-0.3404005469091591,-0.5269088863770384,0.8218240355944076,-0.7360818625169671,1.2325575716078925,0.3404005469091591,0,Improved grassland
Lepus europaeus,55.50591,-2.45094,2023-06-01,-0.7174393251942189,293.66360728346456,-0.3867614018958267,-0.4072171158233512,-0.3867614018958267,0.7421908473497368,-0.684254114429149,1.113172811698041,0.4072171158233512,0,Arable
Lepus europaeus,53.82881,-2.17384,2024-05-05,-0.1879766869950333,289.1443386764155,-0.0645095194579127,-0.1865924148586158,-0.0645095194579127,0.2961175617874382,-0.24588928991273,0.4441522012351238,0.1865924148586158,0,Improved grassland
Lepus europaeus,52.6699,-3.2532,2023-04-19,-0.6970090099545827,287.0752964426878,-0.3888480581914302,-0.4199432847280618,-0.3888480581914302,0.7558397759983566,-0.6746709221887172,1.1332134856024203,0.4199432847280618,0,Improved grassland
Lepus europaeus,56.411253,-3.21708,2023-07-20,-0.3950458000391341,291.5240524934383,-0.2440048419796681,-0.2067120388790021,-0.2440048419796681,0.4145683771141883,-0.4253210510196686,0.6217801897769654,0.2067120388790021,0,Arable
Lepus europaeus,51.31082,-1.89008,2023-03-03,-0.3152040103037499,282.76712598425195,-0.2313920068919443,-0.0944073306491055,-0.2313920068919443,0.3589361336993954,-0.3165764198882519,0.5382371571024996,0.0944073306491055,0,Arable
Lepus europaeus,53.263661,-1.704603,2024-06-29,-0.3271150461532937,290.5476482213439,-0.1588259364928248,-0.2584746349903137,-0.1588259364928248,0.4103766838647649,-0.3697483807805173,0.6155259436221447,0.2584746349903137,0,Inland rock
Lepus europaeus,54.23307,-0.937582,2023-08-03,-0.2034833016287157,295.1201581027669,-0.0121045739661883,-0.2679273314407268,-0.0121045739661883,0.3204910618060399,-0.2794357409104503,0.4806595516217505,0.2679273314407268,0,Improved grassland
Lepus europaeus,52.66104,-0.73268,2023-03-22,-0.6757514818982291,282.85621241830063,-0.494654473248799,-0.198422917739181,-0.494654473248799,0.6531560182859959,-0.6179208002567467,0.9795904941742002,0.198422917739181,0,Arable
Lepus europaeus,53.307767,-1.92038,2024-04-05,-0.302254943102321,280.2225098425197,-0.1639965653825957,-0.2098609175621654,-0.1639965653825957,0.4058058273603018,-0.3489591079011267,0.6085518737221396,0.2098609175621654,0,Calcareous grassland
Lepus europaeus,53.58789,-2.82241,2023-02-07,-0.4833456433453533,279.2577795275591,-0.3365101784585222,-0.1639704857499538,-0.3365101784585222,0.5196013835816997,-0.4695054772369596,0.7792806036685223,0.1639704857499538,0,Arable
Lepus europaeus,53.267139,-1.709094,2022-10-28,-0.7416373764045665,282.1821490196079,-0.5342427564688298,-0.2111043633822116,-0.5342427564688298,0.7257409615142724,-0.668643730005419,1.0884806156677718,0.2111043633822116,0,Improved grassland
Lepus europaeus,53.009059,-1.98282,2024-11-30,-0.7261056975540133,273.41083333333336,-0.4401682994819966,-0.3390333646533762,-0.4401682994819966,0.7865861512295913,-0.6781623183931512,1.179702081622786,0.3390333646533762,0,Improved grassland
Lepus europaeus,51.503829,-1.489713,2023-01-21,-0.6614445569593704,277.09588801399826,-0.5121110635795247,-0.1428809961882599,-0.5121110635795247,0.6067621079112786,-0.6160957950034965,0.9099539983343063,0.1428809961882599,0,Arable
Lepus europaeus,51.221644,-2.117531,2022-06-07,-0.784097643525016,296.975634295713,-0.5248185359503147,-0.3396265972623459,-0.5248185359503147,0.8160808741040803,-0.732203689112205,1.2239943867056382,0.3396265972623459,0,Calcareous grassland
